ID_cliente,segmento_oculto,score_crediticio,ingresos_mensuales,uso_credito,historial_impagos,frecuencia_pago,saldo_actual,antiguedad_cliente,comportamiento_app,prob_impago,impago,cluster_kmeans,prob_base,prob_combined
C04492,medio_riesgo,540.71,9839.05,0.407,0,0.0,2166.99,38.9,medio,0.0039,0,4,0.2550402763955311,0.4384091954537523
C04493,bajo_riesgo,761.06,12109.06,0.132,0,3.82,1474.93,8.9,medio,0.0009,0,2,0.061743904888510476,0.08888335523315412
C04494,alto_riesgo,576.5,3964.39,0.719,1,4.9,2939.38,31.0,bajo,0.032,0,3,0.5698769906604886,0.8360942074254228
C04495,alto_riesgo,619.15,6275.41,0.525,4,3.99,1403.85,0.9,bajo,0.106,0,5,0.8972696619819359,0.9523671589899595
C04496,bajo_riesgo,746.15,11363.81,0.046,0,5.0,1958.26,18.8,alto,0.001,0,0,0.003337380820111824,0.004866209298290964
C04497,bajo_riesgo,744.45,13664.01,0.12,0,7.25,877.76,4.8,medio,0.0007,0,2,0.034742539876466694,0.08854476908753073
C04498,bajo_riesgo,783.92,12043.45,0.054,0,4.61,4875.29,44.4,alto,0.0008,0,0,0.003413724997915363,0.01568865714866705
C04499,alto_riesgo,445.36,3276.56,0.19,0,2.67,5684.92,45.4,bajo,0.0146,0,3,0.566034283603142,0.9394126935925905
C04500,alto_riesgo,545.86,8703.77,0.818,2,2.41,7686.82,41.6,bajo,0.0308,0,5,0.8112543416739334,0.9140761079609108
C04501,medio_riesgo,674.02,3843.22,0.324,0,4.18,773.05,38.7,medio,0.0078,0,4,0.22122125215850552,0.38046162300875785
C04502,bajo_riesgo,847.42,14370.32,0.348,0,7.43,10213.87,13.6,alto,0.0006,0,0,0.0027358843442747936,0.007728439335779235
C04503,alto_riesgo,526.71,3279.24,0.865,1,0.0,7851.53,18.3,bajo,0.0499,0,1,0.7214560909875533,0.9016290570612635
C04504,alto_riesgo,583.47,11051.58,0.388,1,3.55,7151.08,18.5,bajo,0.0052,0,3,0.4571245296447872,0.6868254512212406
C04505,bajo_riesgo,776.79,15263.66,0.276,0,5.72,1743.91,17.7,alto,0.0006,0,0,0.0019836881986454134,0.005548753036554252
C04506,alto_riesgo,455.65,6711.27,0.441,0,2.44,12900.19,44.7,bajo,0.0097,0,1,0.4824655471680042,0.6922166644376746
C04507,bajo_riesgo,771.21,14064.55,0.185,0,7.93,2522.22,31.9,medio,0.0006,0,2,0.030792498626814466,0.047086901855037715
C04508,alto_riesgo,363.13,5389.26,0.766,0,2.11,1358.53,49.3,bajo,0.0242,0,3,0.535172584898453,0.5944977703510339
C04509,alto_riesgo,460.74,6040.93,0.602,0,2.13,14917.59,31.6,bajo,0.0132,0,1,0.5606977947613603,0.7534371282140785
C04510,medio_riesgo,689.89,9284.31,0.426,1,3.57,630.2,14.7,bajo,0.0057,0,3,0.36788269155236836,0.5870712254142789
C04511,bajo_riesgo,809.15,18545.13,0.169,0,4.69,3791.87,57.5,alto,0.0002,0,0,0.0014584683066785943,0.002518806511992073
C04512,medio_riesgo,600.39,7565.58,0.362,1,3.38,1682.99,37.1,bajo,0.0097,0,3,0.4547418341203873,0.5275805665881528
C04513,medio_riesgo,719.49,9160.0,0.453,1,1.51,3724.35,56.0,bajo,0.0055,0,3,0.4427766543178002,0.5263765195796373
C04514,alto_riesgo,312.63,7124.28,0.88,0,3.0,2601.98,57.7,bajo,0.0228,0,3,0.5031397564873895,0.573948255254956
C04515,alto_riesgo,570.15,8587.3,0.45,1,2.55,6465.55,50.9,bajo,0.0096,0,3,0.5364879676003272,0.898259347460738
C04516,bajo_riesgo,875.84,13290.21,0.224,0,6.44,3443.34,11.1,alto,0.0006,0,0,0.002121377452156265,0.003249703402627455
C04517,alto_riesgo,534.93,6954.28,0.619,0,2.95,2540.11,23.2,bajo,0.009,0,3,0.41510124284185795,0.48461450148175683
C04518,bajo_riesgo,861.59,13345.26,0.175,0,4.79,4896.69,25.5,alto,0.0006,0,0,0.002752508132688565,0.007451443348230076
C04519,alto_riesgo,561.11,7721.25,0.692,1,3.53,3892.08,24.6,bajo,0.0156,0,3,0.5304564984492219,0.6048343282944488
C04520,bajo_riesgo,802.24,17874.45,0.307,0,5.65,903.96,16.6,alto,0.0003,0,0,0.001371909536018618,0.004061194794017766
C04521,alto_riesgo,480.1,5106.7,0.827,2,4.06,2531.93,9.0,bajo,0.0746,0,5,0.8236646177860023,0.9127255512175616
C04522,alto_riesgo,590.11,4766.04,0.66,1,0.88,7496.78,57.3,bajo,0.0246,0,1,0.5932780855143179,0.6520175292311977
C04523,medio_riesgo,478.6,11755.5,0.396,1,3.84,2362.32,17.7,medio,0.0063,0,4,0.2634632014179168,0.3454620993252196
C04524,medio_riesgo,630.65,10629.7,0.426,1,3.3,3061.26,18.7,medio,0.0052,0,4,0.259663192143616,0.3359215341632309
C04525,medio_riesgo,626.61,12473.09,0.434,1,3.18,2046.35,12.2,bajo,0.0037,0,3,0.3438718219570537,0.4397754050886693
C04526,medio_riesgo,638.09,6860.15,0.441,1,6.03,1902.82,8.1,bajo,0.0109,0,3,0.40524902413318736,0.4733317763160796
C04527,medio_riesgo,557.62,9208.67,0.595,0,5.73,1821.97,38.7,bajo,0.0052,0,3,0.2545193134789605,0.5957046962951489
C04528,bajo_riesgo,793.81,12898.44,0.125,0,4.4,3456.87,5.6,alto,0.0007,0,0,0.003240401459318526,0.008631945863546034
C04529,medio_riesgo,619.46,7748.4,0.593,1,3.81,1616.12,13.0,medio,0.0116,0,4,0.31227718482559175,0.3790329369136356
C04530,bajo_riesgo,778.65,21946.46,0.176,0,7.21,2265.62,33.2,medio,0.0001,0,2,0.013606038930567894,0.12282387639734263
C04531,alto_riesgo,545.46,2523.6,0.496,3,2.92,10750.96,15.7,bajo,0.1305,0,5,0.9435148971111577,0.953801666979694
C04532,medio_riesgo,521.13,9425.93,0.066,0,2.12,2583.42,39.8,medio,0.003,0,4,0.20789824526451167,0.3931675248796747
C04533,alto_riesgo,373.34,6610.46,0.574,1,2.37,1248.55,29.5,bajo,0.0292,0,5,0.7290336025224818,0.7787732429313208
C04534,medio_riesgo,618.55,10870.32,0.413,0,1.07,4012.86,22.3,medio,0.0025,0,4,0.21462701851506824,0.28452998109763716
C04535,medio_riesgo,575.06,7900.51,0.18,0,1.59,4828.04,55.2,bajo,0.0039,0,3,0.39459829325174994,0.4708244745688575
C04536,bajo_riesgo,777.59,15718.97,0.076,0,4.61,2637.49,21.4,alto,0.0004,0,0,0.0021249426598023684,0.0060231536731989365
C04537,bajo_riesgo,772.59,16713.45,0.087,0,7.14,3634.31,23.7,medio,0.0003,0,2,0.02679449419528285,0.07443440940723262
C04538,bajo_riesgo,769.31,9210.33,0.319,0,8.45,1838.84,50.2,alto,0.002,0,0,0.002651241706277225,0.0036826666072557377
C04539,medio_riesgo,641.48,9020.1,0.398,1,4.62,2872.56,21.3,medio,0.0067,0,4,0.2541968105055426,0.4549201363678566
C04540,medio_riesgo,593.84,8199.31,0.417,1,8.38,306.41,19.7,bajo,0.0093,0,3,0.29179456977414,0.35766048286257734
C04541,alto_riesgo,496.52,4494.04,0.49,2,1.38,2809.79,20.3,bajo,0.0546,0,5,0.8579856204682069,0.9303366252262683
C04542,alto_riesgo,451.59,6924.82,0.761,2,3.25,4891.23,18.7,bajo,0.0533,0,5,0.8301618055559322,0.9200144243062068
C04543,alto_riesgo,422.31,5283.09,0.218,2,3.88,3431.69,39.9,bajo,0.0426,0,5,0.8069565698147103,0.9041034747835244
C04544,bajo_riesgo,828.8,18569.13,0.344,1,7.01,3445.48,40.5,alto,0.0005,0,0,0.0020033040968214866,0.006072577709138118
C04545,bajo_riesgo,813.12,14667.93,0.045,0,5.63,2375.33,52.7,alto,0.0004,0,0,0.0017804522597870695,0.004927385669514156
C04546,alto_riesgo,588.15,4602.1,0.726,1,3.16,6534.36,54.2,bajo,0.0276,0,1,0.5211693535956079,0.7097558950149804
C04547,bajo_riesgo,856.2,17736.09,0.059,0,7.19,5499.87,39.6,alto,0.0002,0,0,0.001214269170884826,0.0064056988730276385
C04548,alto_riesgo,537.75,3964.16,0.786,0,0.0,9512.28,6.2,bajo,0.0196,0,1,0.5983421941159957,0.7535400333243627
C04549,alto_riesgo,426.93,2855.72,0.701,2,0.94,8266.53,15.3,bajo,0.113,0,5,0.9292292709668845,0.9805022957399575
C04550,bajo_riesgo,727.1,14217.62,0.223,0,5.51,3465.58,39.6,medio,0.0007,0,2,0.045709288559357394,0.18887658820438996
C04551,medio_riesgo,556.86,7070.54,0.305,0,6.9,5175.13,51.8,medio,0.0057,0,4,0.1786531275676197,0.3395297946392426
C04552,bajo_riesgo,759.48,11101.26,0.044,0,4.56,1632.19,11.5,alto,0.001,0,0,0.0035410058903867976,0.00899624268562477
C04553,medio_riesgo,601.54,6779.74,0.204,1,3.87,4529.07,13.4,bajo,0.0093,0,3,0.5081691285534453,0.7076155790803962
C04554,bajo_riesgo,772.68,14297.48,0.306,0,4.24,1108.69,40.5,alto,0.0007,0,0,0.0024486604056342632,0.003803304395564036
C04555,bajo_riesgo,751.41,10468.09,0.235,0,5.11,869.44,17.4,medio,0.0015,0,2,0.06254457991941946,0.14350030342189515
C04556,alto_riesgo,572.42,5371.13,0.707,1,0.68,12965.19,40.8,bajo,0.0243,0,1,0.6814693818140461,0.7393070627414333
C04557,bajo_riesgo,737.03,15223.47,0.391,0,5.81,3239.56,48.8,medio,0.0007,0,2,0.03945289452651922,0.10381294377813521
C04558,bajo_riesgo,740.35,16067.37,0.036,0,5.05,1304.29,14.0,alto,0.0004,0,0,0.0019133917601697682,0.0054413591305400655
C04559,alto_riesgo,590.05,1656.29,0.818,0,0.0,220.57,59.7,bajo,0.0274,0,3,0.5865176648293953,0.6024577489603091
C04560,medio_riesgo,645.34,9983.62,0.25,1,4.46,662.55,47.8,bajo,0.0046,0,3,0.31166740505217533,0.3894527734311142
C04561,bajo_riesgo,736.2,12905.54,0.061,0,5.74,1107.67,53.8,alto,0.0008,0,0,0.0022673875582930377,0.005998571320269113
C04562,medio_riesgo,586.97,10459.09,0.544,0,5.91,1701.36,55.2,bajo,0.0035,0,3,0.20502373429910198,0.2693576627425198
C04563,bajo_riesgo,743.88,13097.0,0.258,0,6.46,6682.49,24.0,alto,0.0009,0,0,0.00324310034495577,0.005003075602298405
C04564,alto_riesgo,306.49,3013.91,0.361,3,0.0,8988.69,26.1,bajo,0.1917,0,5,0.9664423900194213,0.970391725301539
C04565,bajo_riesgo,777.14,14277.99,0.136,0,5.41,2967.76,44.5,medio,0.0006,0,2,0.03952914720624283,0.06052648169644407
C04566,medio_riesgo,607.8,11000.23,0.535,0,2.22,805.51,52.3,bajo,0.0029,0,3,0.2604128495916766,0.4722075500686453
C04567,medio_riesgo,657.07,10463.8,0.357,1,3.68,1376.68,6.5,bajo,0.0046,0,3,0.3577735503435751,0.5835873642267224
C04568,bajo_riesgo,782.42,17604.35,0.219,0,4.03,2762.61,19.4,alto,0.0003,0,0,0.0019394854936453751,0.005739557756712935
C04569,bajo_riesgo,798.16,15731.3,0.083,0,7.35,3236.5,36.1,medio,0.0004,0,2,0.026334373985842468,0.041956256335347386
C04570,medio_riesgo,714.49,10394.95,0.126,0,0.18,1892.61,31.2,medio,0.0015,0,4,0.17614125770218705,0.33525689576080636
C04571,medio_riesgo,661.43,9148.77,0.642,1,7.21,4089.17,42.5,medio,0.0082,0,4,0.20556366815611066,0.2659494029345583
C04572,alto_riesgo,579.12,4613.15,0.779,1,2.31,3831.5,43.8,bajo,0.03,0,5,0.7410983737227727,0.7833033813486715
C04573,medio_riesgo,692.42,10472.53,0.275,0,4.78,2900.28,13.3,medio,0.0018,0,4,0.12669548510950254,0.26853084870352256
C04574,alto_riesgo,521.45,7868.57,0.617,1,0.29,6574.46,33.6,bajo,0.0156,0,1,0.5526427599319861,0.7395509325080999
C04575,medio_riesgo,673.81,6508.61,0.205,0,5.36,4100.16,35.9,medio,0.004,0,4,0.17805497726011285,0.33489306047338085
C04576,medio_riesgo,517.92,8377.48,0.51,0,8.35,5166.43,5.0,bajo,0.0063,0,3,0.2748727715608014,0.7412024604228692
C04577,medio_riesgo,561.34,8302.3,0.387,0,5.29,318.88,53.4,bajo,0.0048,0,3,0.2460336424227483,0.4378223962101245
C04578,bajo_riesgo,845.64,9858.12,0.122,0,4.77,4415.16,25.2,medio,0.0011,0,2,0.06941269020327896,0.1576821618257487
C04579,bajo_riesgo,842.89,15292.72,0.158,0,6.28,1703.47,44.0,medio,0.0004,0,2,0.026668903409137888,0.07145661053355182
C04580,alto_riesgo,442.19,6717.2,0.486,1,0.0,11201.09,36.8,bajo,0.0211,0,1,0.6796014012269078,0.7257120872525474
C04581,medio_riesgo,610.16,9879.73,0.207,0,4.26,1561.47,35.1,bajo,0.0025,0,3,0.2340108209852265,0.5721484473923788
C04582,medio_riesgo,594.77,15641.32,0.553,2,4.43,4704.09,27.7,medio,0.005,0,4,0.26749995290748585,0.6481021139921231
C04583,medio_riesgo,663.2,10574.89,0.584,0,5.81,5503.45,4.7,medio,0.0029,0,4,0.14928394482987253,0.20323359898048368
C04584,bajo_riesgo,763.71,12043.57,0.077,0,4.27,918.35,9.4,alto,0.0009,0,0,0.003186092829266049,0.008249855763705445
C04585,medio_riesgo,514.16,6821.01,0.295,0,0.0,850.37,45.6,medio,0.0067,0,4,0.30596157685464015,0.3465816602671831
C04586,bajo_riesgo,772.57,15210.79,0.335,0,2.77,1946.66,26.4,alto,0.0006,0,0,0.002923127460811186,0.004647468515645606
C04587,bajo_riesgo,719.65,12270.62,0.264,0,7.08,2888.74,44.4,alto,0.0012,0,0,0.002584414864887381,0.0038604781872064817
C04588,medio_riesgo,588.37,8762.88,0.741,1,4.91,1926.5,10.7,medio,0.0124,0,4,0.285828209146921,0.3552921262277426
C04589,bajo_riesgo,774.96,11416.9,0.383,1,6.97,3067.04,27.6,alto,0.0027,0,0,0.005048278179972089,0.007393954899609638
C04590,medio_riesgo,709.65,7945.79,0.401,2,4.1,1450.41,35.6,bajo,0.0136,0,5,0.6340488466280548,0.7004210389996676
C04591,alto_riesgo,348.2,8644.46,0.524,2,0.0,7673.65,42.4,bajo,0.0393,0,5,0.8822080117201023,0.9059303840827172
C04592,alto_riesgo,455.81,7275.87,0.447,2,0.0,4969.97,47.4,bajo,0.0344,0,5,0.8553338646086842,0.9278372865260239
C04593,medio_riesgo,649.4,3811.28,0.591,2,4.24,2816.27,54.4,bajo,0.0452,0,5,0.7681082282081192,0.8036304394176182
C04594,alto_riesgo,300.0,2716.5,0.767,3,0.22,2331.91,24.1,bajo,0.2946,0,5,0.9567846009854023,0.9873247229662723
C04595,bajo_riesgo,875.79,17149.89,0.168,0,4.92,1951.61,2.3,alto,0.0002,0,0,0.0015216740187333018,0.02384968623486581
C04596,alto_riesgo,560.78,3200.61,0.632,0,0.54,6320.09,50.0,bajo,0.0177,0,1,0.5046110115851394,0.6847300001735045
C04597,medio_riesgo,628.74,10362.98,0.235,1,5.89,4008.67,54.5,medio,0.0044,0,4,0.19303596770212053,0.3774578716310193
C04598,medio_riesgo,594.91,11024.41,0.277,0,2.5,2305.84,26.9,bajo,0.0022,0,3,0.27282338071331513,0.35250483341773065
C04599,bajo_riesgo,795.08,18053.27,0.059,0,4.67,741.47,54.1,alto,0.0002,0,0,0.001278864719613268,0.002160061947754179
C04600,bajo_riesgo,768.33,14510.7,0.077,1,7.79,633.98,45.1,alto,0.001,0,0,0.0024380676390489664,0.003798390834603129
C04601,bajo_riesgo,806.73,7575.52,0.144,0,7.89,8276.41,10.8,alto,0.002,0,0,0.0049929068895561415,0.006840177628803537
C04602,bajo_riesgo,822.56,17170.21,0.378,1,7.3,2952.51,35.1,alto,0.0007,0,0,0.002273118615512425,0.0037922536239757315
C04603,bajo_riesgo,821.19,10922.01,0.068,0,7.26,3472.79,17.8,alto,0.0009,0,0,0.0025791073141171266,0.006580401509916934
C04604,medio_riesgo,704.49,10900.22,0.207,0,5.41,12750.1,17.9,bajo,0.0015,0,1,0.20485449735341937,0.546052617085254
C04605,medio_riesgo,620.67,7998.92,0.12,1,4.72,323.08,23.4,bajo,0.0063,0,3,0.3644772436881851,0.5761682791214184
C04606,medio_riesgo,608.84,9509.0,0.148,0,6.8,8749.58,11.0,medio,0.0025,0,4,0.1679936301234179,0.22480346962963296
C04607,bajo_riesgo,751.24,16103.32,0.128,0,11.29,6212.22,6.4,alto,0.0004,0,0,0.0012237783695163984,0.00201880820733219
C04608,bajo_riesgo,694.65,16208.64,0.258,0,6.71,4093.99,54.3,alto,0.0006,0,0,0.0019010027965699011,0.009613887825823952
C04609,medio_riesgo,675.78,9216.2,0.127,0,1.62,5532.13,3.1,bajo,0.0021,0,3,0.3560873807153822,0.5787021253743099
C04610,bajo_riesgo,780.82,14147.04,0.098,0,7.67,872.91,8.8,medio,0.0006,0,2,0.028978268686249715,0.04417638417186389
C04611,bajo_riesgo,759.6,16446.2,0.122,0,1.34,1157.15,58.3,alto,0.0004,0,0,0.002550423897197864,0.0041577935283695616
C04612,alto_riesgo,496.13,6069.84,0.951,0,6.6,22978.71,50.2,bajo,0.0178,0,1,0.5452841858964621,0.8373790191980184
C04613,bajo_riesgo,834.02,12638.42,0.197,0,6.53,682.61,31.6,alto,0.0007,0,0,0.001924621764709957,0.0028761665307748766
C04614,alto_riesgo,592.6,7135.12,0.493,0,0.69,642.23,16.9,bajo,0.0063,0,3,0.4201281420258797,0.6274410115615472
C04615,medio_riesgo,625.31,10164.59,0.045,0,3.12,6434.77,2.6,medio,0.0018,0,4,0.1981673379638345,0.3862244126742346
C04616,alto_riesgo,506.59,6247.09,0.338,2,4.35,7343.69,44.1,bajo,0.0319,0,5,0.7998249344706787,0.841366008384841
C04617,medio_riesgo,512.15,9721.72,0.168,0,6.5,6828.48,38.3,medio,0.0032,0,4,0.167649146654185,0.22396867875394627
C04618,alto_riesgo,408.72,6203.31,0.774,0,1.01,14645.44,6.9,bajo,0.0182,0,1,0.6355466226919911,0.8071775637914371
C04619,bajo_riesgo,803.86,11003.3,0.066,0,4.87,3273.04,6.2,alto,0.0009,0,0,0.003603508247596401,0.009189400155423081
C04620,bajo_riesgo,782.15,16771.74,0.084,0,6.1,2110.42,34.9,alto,0.0003,0,0,0.001458110749260937,0.0024046672264800796
C04621,bajo_riesgo,735.36,13466.13,0.068,0,7.26,4905.38,5.1,alto,0.0007,0,0,0.002537177786480235,0.0068898963447072475
C04622,alto_riesgo,523.44,10070.37,0.519,1,0.0,10738.67,36.7,bajo,0.0089,0,1,0.5534681212958839,0.7457372974786733
C04623,bajo_riesgo,790.59,17106.3,0.349,0,6.07,870.7,27.1,medio,0.0004,0,2,0.025751578968316955,0.07158115442576159
C04624,medio_riesgo,541.27,12184.72,0.228,1,3.21,7559.04,35.6,medio,0.0039,0,4,0.29232973512511645,0.3855322031524234
C04625,medio_riesgo,539.83,12279.03,0.543,2,6.11,7037.72,47.0,medio,0.0113,0,4,0.3428053009378049,0.4420958119809862
C04626,alto_riesgo,605.77,11495.2,0.746,2,1.61,4931.0,44.8,bajo,0.0138,0,5,0.7186658437697633,0.8695364192979741
C04627,bajo_riesgo,860.71,16002.51,0.108,0,5.92,7751.53,0.9,medio,0.0003,0,2,0.039435041028038596,0.17431344067861335
C04628,medio_riesgo,650.11,11577.39,0.497,0,1.97,4111.8,18.4,medio,0.0022,0,4,0.18221422075418528,0.24788122776146493
C04629,bajo_riesgo,811.4,14338.79,0.207,1,7.8,6753.4,49.8,alto,0.0011,0,0,0.003456326127011895,0.005483453909686229
C04630,alto_riesgo,468.97,5940.95,0.552,4,1.99,519.76,3.2,bajo,0.1704,0,5,0.9347550645083113,0.9484919908911157
C04631,alto_riesgo,634.49,4370.31,0.353,0,0.47,7382.91,2.3,bajo,0.0081,0,3,0.5879826491606144,0.7566501485114567
C04632,bajo_riesgo,868.45,15675.56,0.068,0,3.34,3245.36,12.6,alto,0.0003,0,0,0.002263456156054841,0.011259880746157698
C04633,medio_riesgo,538.64,11576.29,0.324,1,2.9,617.58,35.7,bajo,0.005,0,3,0.36793735830571,0.5995908795257973
C04634,alto_riesgo,458.7,6852.4,0.863,0,2.21,4391.41,31.8,bajo,0.0154,0,3,0.5152006849233045,0.5858286711881933
C04635,bajo_riesgo,851.92,13877.59,0.115,0,4.0,4741.62,40.5,alto,0.0005,0,0,0.0027193199236942548,0.007446036324562165
C04636,medio_riesgo,603.58,2990.76,0.402,0,3.76,5045.59,57.9,medio,0.0124,0,4,0.32095232587795286,0.6421146150453866
C04637,alto_riesgo,506.75,5794.0,0.681,2,4.36,4478.93,33.5,bajo,0.0516,0,5,0.8008602406466124,0.9419563660986298
C04638,medio_riesgo,548.04,9482.55,0.273,0,4.1,6128.53,30.9,medio,0.0035,0,4,0.20908408855669036,0.3983369534706634
C04639,medio_riesgo,706.16,9420.5,0.424,1,6.75,4086.0,50.9,medio,0.0053,0,4,0.18353047218852145,0.3581203439578856
C04640,bajo_riesgo,726.4,21304.31,0.089,0,6.9,986.93,1.6,medio,0.0002,0,2,0.01620895016033535,0.05020161133197532
C04641,medio_riesgo,571.46,9916.7,0.36,0,3.92,7400.7,55.5,medio,0.0033,0,4,0.20490712621377966,0.2709739958759129
C04642,alto_riesgo,604.4,9328.1,0.746,2,3.19,13423.33,12.8,bajo,0.0212,0,1,0.6515766453487498,0.731306735913963
C04643,alto_riesgo,567.21,5669.37,0.843,2,1.96,6929.04,25.3,bajo,0.0535,0,5,0.8608838148325971,0.9617280512002295
C04644,medio_riesgo,601.3,7563.22,0.61,2,4.2,890.67,47.4,bajo,0.0257,0,5,0.6830712707418993,0.7420963361001988
C04645,medio_riesgo,565.99,9351.1,0.253,0,1.62,2008.25,30.2,bajo,0.0033,0,3,0.3393108058734344,0.6899293640571442
C04646,bajo_riesgo,795.89,15156.66,0.094,1,6.66,865.34,34.8,medio,0.0009,0,2,0.04612980443769736,0.07116683263289177
C04647,alto_riesgo,351.34,9385.94,0.847,3,2.02,8664.76,40.9,bajo,0.0941,0,5,0.9172005374980078,0.9886025238917
C04648,bajo_riesgo,844.94,13983.75,0.353,0,0.61,484.06,31.4,medio,0.0006,0,2,0.06124545515741482,0.09041560319264971
C04649,medio_riesgo,598.72,6741.19,0.251,2,1.78,702.28,2.9,medio,0.02,0,4,0.5106473088706541,0.7065482962651218
C04650,bajo_riesgo,794.91,14256.39,0.048,0,8.01,6555.64,31.1,alto,0.0005,0,0,0.001962304062174043,0.003107888242341946
C04651,medio_riesgo,693.56,10551.81,0.227,0,3.82,1485.93,43.2,medio,0.0017,0,4,0.11898867460738244,0.25405647943797566
C04652,bajo_riesgo,815.64,11458.84,0.185,1,3.17,817.33,35.6,alto,0.0019,0,0,0.006014919728309896,0.026643720712705554
C04653,bajo_riesgo,758.7,12948.8,0.088,0,3.38,6519.22,49.0,alto,0.0007,0,0,0.004145585409864212,0.033857425570633606
C04654,alto_riesgo,541.33,4295.92,0.766,0,0.0,6612.66,15.4,bajo,0.0178,0,1,0.5363077898787822,0.8065249093154117
C04655,bajo_riesgo,815.33,16571.39,0.092,0,6.77,2566.48,7.2,alto,0.0003,0,0,0.001435490938864409,0.004151743612222017
C04656,bajo_riesgo,835.96,14682.3,0.195,0,5.57,2038.37,16.6,medio,0.0005,0,2,0.03473744961617406,0.05361789831077975
C04657,medio_riesgo,678.12,11750.39,0.229,2,3.06,1904.27,47.5,medio,0.0057,0,4,0.29570406771278657,0.382097370832024
C04658,bajo_riesgo,786.87,18304.36,0.084,0,7.44,4287.56,18.2,medio,0.0002,0,2,0.022309554957093886,0.03782198041273438
C04659,bajo_riesgo,759.09,11932.48,0.117,0,3.3,872.27,48.4,medio,0.0009,0,2,0.05854778002678098,0.13898282792873598
C04660,medio_riesgo,668.98,3532.63,0.444,1,5.07,1008.45,46.2,medio,0.0192,0,4,0.3258839442394926,0.5094940258409556
C04661,bajo_riesgo,759.27,10838.6,0.459,0,6.74,1672.19,16.4,alto,0.0018,0,0,0.0031334437750414543,0.004510937450500673
C04662,alto_riesgo,612.74,1500.0,0.465,2,0.0,2279.02,43.1,bajo,0.0672,0,5,0.8814884431989792,0.8886319147706689
C04663,alto_riesgo,344.69,3716.45,0.401,1,2.89,3894.62,12.6,bajo,0.0454,0,5,0.8107628487655565,0.841351441324527
C04664,bajo_riesgo,790.65,10058.1,0.056,0,1.89,1603.34,1.5,medio,0.0012,0,2,0.09134759380275008,0.1246191015787927
C04665,medio_riesgo,650.27,8072.57,0.408,0,7.15,3931.49,14.0,bajo,0.004,0,3,0.24096953168358687,0.5737286801612151
C04666,medio_riesgo,685.57,7476.9,0.548,1,5.95,268.2,20.6,bajo,0.0095,0,3,0.3484240122699543,0.6881422108621668
C04667,bajo_riesgo,809.91,9129.02,0.189,0,9.22,7804.55,38.6,alto,0.0015,0,0,0.0032416095168618197,0.004593575233143079
C04668,medio_riesgo,524.6,8655.39,0.487,0,2.98,672.0,43.8,medio,0.0056,0,4,0.20397300591672274,0.2594460914248602
C04669,bajo_riesgo,805.94,16185.13,0.179,0,5.04,924.25,32.7,alto,0.0004,0,0,0.001641513374284032,0.002659618624258415
C04670,alto_riesgo,444.37,6882.5,0.263,0,2.29,1691.66,7.6,bajo,0.0078,0,3,0.4457026853250542,0.5146304071486761
C04671,alto_riesgo,406.03,10297.56,0.413,1,5.04,9652.11,54.0,bajo,0.0106,0,1,0.40624569300592955,0.6387649308764697
C04672,bajo_riesgo,671.32,9710.6,0.055,0,3.86,3264.16,30.9,alto,0.0018,0,0,0.005546805252887811,0.007823620067104764
C04673,bajo_riesgo,807.09,14486.9,0.084,0,3.74,1275.85,36.4,medio,0.0005,0,2,0.0407843982078817,0.10481055220276328
C04674,alto_riesgo,663.28,3870.3,0.636,0,3.95,3760.21,14.0,bajo,0.0115,0,3,0.4408898013378241,0.4946910837194688
C04675,medio_riesgo,703.19,9292.43,0.486,1,2.2,2197.32,6.3,medio,0.0059,0,4,0.29143565361754326,0.5026895744816977
C04676,bajo_riesgo,766.24,19551.35,0.202,0,5.04,9287.77,35.5,alto,0.0002,0,0,0.002016862023565613,0.006385702870544855
C04677,bajo_riesgo,728.17,16316.61,0.414,0,5.37,1704.17,8.4,medio,0.0006,0,2,0.03811209484730025,0.10224110024908199
C04678,bajo_riesgo,723.25,10503.63,0.097,1,3.06,510.25,51.3,alto,0.0027,0,0,0.0072975500531697775,0.03148366757641397
C04679,bajo_riesgo,847.75,13649.54,0.077,0,6.55,1810.58,34.3,medio,0.0005,0,2,0.03085116558914093,0.07934989458297804
C04680,alto_riesgo,614.23,4946.24,0.324,2,1.51,13002.82,50.5,bajo,0.0295,0,1,0.7421486080663303,0.7911791122148427
C04681,bajo_riesgo,701.5,12994.09,0.284,0,8.26,4384.1,56.2,alto,0.0011,0,0,0.0022724929226980747,0.0034698700058809723
C04682,bajo_riesgo,759.62,15071.61,0.2,0,6.48,1192.07,30.6,medio,0.0006,0,2,0.03117504334687833,0.048475535634514434
C04683,bajo_riesgo,789.63,17925.75,0.104,0,7.81,4055.64,13.7,medio,0.0003,0,2,0.02221019483389766,0.0639288203808596
C04684,medio_riesgo,584.44,13905.88,0.205,0,5.9,3192.07,44.5,bajo,0.0012,0,3,0.1514109475371718,0.32813372673119695
C04685,bajo_riesgo,783.1,19020.89,0.159,0,6.58,4014.66,43.9,medio,0.0002,0,2,0.021714552557868052,0.06401720949846423
C04686,bajo_riesgo,750.78,18228.0,0.314,0,5.84,5386.48,35.8,alto,0.0003,0,0,0.001770117526296656,0.0030525720620440187
C04687,medio_riesgo,630.57,2051.0,0.564,0,2.15,641.64,46.0,medio,0.0167,0,4,0.3360391143858522,0.512263272664711
